-----------------------------------------------------------
Family information: example_data.tab
Log: log.txt
The number of families is 59
Root Family size : 1 ~ 42
Family size : 0 ~ 84
P-value: 0.01
Num of Threads: 10
Num of Random: 1000
Lambda Tree: (((2,2)1,(1,1)1)1,1)
Empirical Prior Estimation Result: (43 iterations)
Poisson lambda: 9.442907 & Score: 909.325700
Lambda : 0.00968658613161,0.00039317276108 & Score: -2489.560695
.Lambda : 0.01075267781296,0.14881594259443 & Score: -1119.096111
.Lambda : 0.01075267774246,0.14882643568938 & Score: -1119.096111
.Lambda : 0.01075267760146,0.14884742187929 & Score: -1119.096111
.Lambda : 0.01075267767320,0.14884217588791 & Score: -1119.096110
.Lambda : 0.01075267769176,0.14884348794185 & Score: -1119.096110
.Lambda : 0.01075267779813,0.14883037185120 & Score: -1119.096110
.Lambda : 0.01075267789647,0.14882184683715 & Score: -1119.096110
.Lambda : 0.01075267788040,0.14883102899035 & Score: -1119.096109
.Lambda : 0.01075267796668,0.14882939059120 & Score: -1119.096108
.Lambda : 0.01075267817139,0.14880774948650 & Score: -1119.096109
.Lambda : 0.01075267824161,0.14881529324055 & Score: -1119.096107
.Lambda : 0.01075267841417,0.14881201644225 & Score: -1119.096105
.Lambda : 0.01075267820947,0.14883365754695 & Score: -1119.096105
.Lambda : 0.01075267822851,0.14884661157718 & Score: -1119.096104
.Lambda : 0.01075267867600,0.14882923742823 & Score: -1119.096100
.Lambda : 0.01075267903065,0.14882916084674 & Score: -1119.096096
.Lambda : 0.01075267884498,0.14886375598167 & Score: -1119.096096
.Lambda : 0.01075267906039,0.14888962575138 & Score: -1119.096093
.Lambda : 0.01075267986253,0.14887217502095 & Score: -1119.096084
.Lambda : 0.01075268067955,0.14888495674283 & Score: -1119.096074
.Lambda : 0.01075268070928,0.14894542164747 & Score: -1119.096078
.Lambda : 0.01075268232844,0.14894075263892 & Score: -1119.096059
.Lambda : 0.01075268396247,0.14896631608269 & Score: -1119.096044
.Lambda : 0.01075268393274,0.14890585117806 & Score: -1119.096038
.Lambda : 0.01075268554446,0.14888606594335 & Score: -1119.096019
.Lambda : 0.01075268882738,0.14896742528321 & Score: -inf
.Lambda : 0.01075268679043,0.14894680814812 & Score: -1119.096009
.Lambda : 0.01075268837242,0.14886655800878 & Score: -inf
.Lambda : 0.01075268726993,0.14889149752726 & Score: -1119.095999
.Lambda : 0.01075268851589,0.14895223973202 & Score: -inf
.Lambda : 0.01075268777304,0.14893569628485 & Score: -1119.095996
.Lambda : 0.01075268825254,0.14888038566399 & Score: -inf
.Lambda : 0.01075268788701,0.14889699128502 & Score: -1119.095992
.Lambda : 0.01075268839012,0.14894119004262 & Score: -inf
.Lambda : 0.01075268811007,0.14892876691378 & Score: -1119.095992
.Lambda : 0.01075268822405,0.14889006191395 & Score: -inf
.Lambda : 0.01075268811129,0.14890147050668 & Score: -1119.095990
.Lambda : 0.01075268833435,0.14893324613543 & Score: -inf
.Lambda : 0.01075268822252,0.14892418242283 & Score: -inf
.Lambda : 0.01075268811068,0.14891511871023 & Score: -1119.095990
.Lambda : 0.01075268799915,0.14889923089585 & Score: -1119.095991
.Lambda : 0.01075268822282,0.14891735832105 & Score: -inf
.Lambda : 0.01075268816691,0.14891282646475 & Score: -1119.095990
.Lambda : 0.01075268816752,0.14889917826120 & Score: -1119.095989
.Lambda : 0.01075268819593,0.14889120803669 & Score: -inf
.Lambda : 0.01075268822313,0.14891053421928 & Score: -inf
.Lambda : 0.01075268819517,0.14890826829113 & Score: -inf
.Lambda : 0.01075268816721,0.14890600236298 & Score: -1119.095989
.Lambda : 0.01075268813940,0.14890032438394 & Score: -1119.095989
.Lambda : 0.01075268819532,0.14890485624024 & Score: -inf
.Lambda : 0.01075268818134,0.14890372327616 & Score: -inf
.Lambda : 0.01075268816736,0.14890259031209 & Score: -1119.095989
.Lambda : 0.01075268815346,0.14889975132257 & Score: -1119.095989
.Lambda : 0.01075268818142,0.14890201725072 & Score: -inf
.Lambda : 0.01075268817443,0.14890145076868 & Score: -inf
.Lambda : 0.01075268816744,0.14890088428664 & Score: -1119.095989
.Lambda : 0.01075268816049,0.14889946479189 & Score: -1119.095989
.Lambda : 0.01075268817447,0.14890059775596 & Score: -inf
.Lambda : 0.01075268817097,0.14890031451494 & Score: -1119.095989
.Lambda : 0.01075268817105,0.14889860848950 & Score: -1119.095989
.Lambda : 0.01075268817285,0.14889747059092 & Score: -inf
.Lambda : 0.01075268816759,0.14889747223576 & Score: -1119.095989
.Lambda : 0.01075268816590,0.14889605109616 & Score: -1119.095989
.Lambda : 0.01075268816944,0.14889548132446 & Score: -1119.095989
.Lambda : 0.01075268817040,0.14889363285609 & Score: -1119.095989
.Lambda : 0.01075268816525,0.14889107546276 & Score: -1119.095989
.Lambda : 0.01075268816235,0.14888730894939 & Score: -1119.095989
.Lambda : 0.01075268816684,0.14888489070932 & Score: -1119.095989
.Lambda : 0.01075268816731,0.14887931051589 & Score: -1119.095989
.Lambda : 0.01075268815926,0.14887298660919 & Score: -1119.095989
.Lambda : 0.01075268817040,0.14889363285609 & Score: -1119.095989
.Lambda : 0.01075268816761,0.14888847129437 & Score: -1119.095989
.Lambda : 0.01075268817257,0.14888047286087 & Score: -inf
.Lambda : 0.01075268817002,0.14888218188300 & Score: -1119.095989
.Lambda : 0.01075268816972,0.14887302110452 & Score: -1119.095989
.Lambda : 0.01075268816761,0.14888847129437 & Score: -1119.095989
.Lambda : 0.01075268816814,0.14888460874691 & Score: -1119.095989
.Lambda : 0.01075268816919,0.14887688365198 & Score: -1119.095989
.Lambda : 0.01075268817190,0.14887975501909 & Score: -1119.095989
.Lambda : 0.01075268817419,0.14887997727069 & Score: -inf
.Lambda : 0.01075268817273,0.14888505325011 & Score: -inf
.Lambda : 0.01075268817184,0.14888301085058 & Score: -1119.095989
.Lambda : 0.01075268817372,0.14888058398667 & Score: -inf
.Lambda : 0.01075268817280,0.14888098346075 & Score: -inf
.Lambda : 0.01075268817187,0.14888138293483 & Score: -1119.095989
.Lambda : 0.01075268817096,0.14888096845105 & Score: -1119.095989
.Lambda : 0.01075268817281,0.14888016950288 & Score: -inf
.Lambda : 0.01075268817235,0.14888036923992 & Score: -inf
.Lambda : 0.01075268817188,0.14888056897696 & Score: -1119.095989
.Lambda : 0.01075268817143,0.14888036173507 & Score: -1119.095989
.
Lambda Search Result: 220
Lambda : 0.01075268817190,0.14887975501909 & Score: 1119.095989
DONE: Lambda Search or setting, for command:
lambda -s -t (((2,2)1,(1,1)1)1,1) 
Empirical Prior Estimation Result: (44 iterations)
Poisson lambda: 9.442907 & Score: 909.325700
DONE: Lambda Search or setting, for command:
lambda -l 0.0017 
